word,occurence
creient,3.0
@aquielboaster,1.0
imbecil,3.0
t’agrada,3.0
discrepància.,1.0
simpatia,3.0
serveixin,1.0
servir.,2.0
@avredons,3.0
declara,5.0
"República.
27O",1.0
fuig,1.0
"defensar-la.
21D",1.0
tornarà,10.0
"torna.
Potser",1.0
carregar-li,1.0
mort,5.0
Segon,1.0
errem,1.0
"tret,",1.0
Començar,1.0
vetant,1.0
"enlloc,",2.0
"21D,",2.0
"autoreferencial,",1.0
criada,1.0
(alguns),1.0
buit.,1.0
Entès.,2.0
Després,24.0
"reinterpretar-ho,",1.0
"deconstruir,",1.0
esferificar,1.0
"declinar,",1.0
surt.,2.0
Mentrestant,2.0
mirarem,2.0
resoldre,20.0
preus,3.0
provocat,1.0
monocoltiu,1.0
d’oportunitats.,1.0
autodestrucció,1.0
uniformitat),1.0
@nurieta_sc,1.0
parlen,4.0
poble...,1.0
implementar-la,1.0
27O.,5.0
abandoni,2.0
tacticisme,3.0
s’impliqui,1.0
entrin,1.0
@JuntsPelSi_Cat,3.0
@tacelpirt,1.0
historial,1.0
difamacions,1.0
manipulacions,1.0
maco,1.0
tapat,1.0
@SabartSocial,12.0
Deixa-ho,2.0
quedant,1.0
retratat.,1.0
discussions,1.0
suporto,1.0
"calguin,",1.0
d’insults,1.0
Salut.,3.0
#SomComuns,1.0
#SomTransparència,1.0
https://t.co/w9kc5IYhlM,1.0
@Ciddavid,2.0
“farem,1.0
privat”.,1.0
energies,1.0
ciutadanes,6.0
agrairïen,1.0
@lagoodseny,12.0
"mesura,",1.0
empatia.,1.0
m’agrada(ria),1.0
viure,15.0
dret.,1.0
preocupés,1.0
vivim,5.0
centre.,1.0
massa.,2.0
"Va,",4.0
lloc.,3.0
L'argument,4.0
"""no",14.0
"públics""",1.0
delirant,1.0
😂😂😂,1.0
#Penita,2.0
@GerardOliverasG,4.0
@saralidiaester,7.0
digali,1.0
presenti.,1.0
mentir.,6.0
consideris,2.0
jutja,5.0
responia,1.0
"fil,",2.0
manifestàvem,1.0
d’infiltrats,1.0
entres,1.0
crític,3.0
sel.lectiu.,1.0
ple.,2.0
"Supereu-ho,",1.0
debò.,4.0
acabarà,8.0
agafant,4.0
úlcera,1.0
d'estómac!,1.0
Comic,1.0
"Sánchez,",10.0
soci!,1.0
https://t.co/J4hqQaVRZv,1.0
deixa-ho,3.0
estar...,1.0
https://t.co/vJv7wq5p40,1.0
factible,1.0
històric?,1.0
😅😅,13.0
https://t.co/i3b2EBJxAp,1.0
.@somcomuns,2.0
https://t.co/N1t0d4eb9v,1.0
Traducció:,4.0
protesteu,1.0
caca.,1.0
Recordo,1.0
il.lusionar,1.0
arreglaria,1.0
generat,1.0
competències,2.0
GUB.,1.0
M’alegra,1.0
coincideixis,1.0
resta.,3.0
#lapaguitasacaba,2.0
"Holi,",1.0
sona,8.0
Alfons,1.0
XIII?,1.0
l'enviareu,1.0
Roma?,1.0
Besis!,1.0
vincula,2.0
referència,6.0
Gencat,1.0
legítima,1.0
protesta,5.0
veïnal,9.0
assimilant-la,1.0
dreta.,1.0
"
2",1.0
portal,1.0
transparència,4.0
l’Ajuntament,7.0
busca.,1.0
començat,13.0
desqualificar,1.0
conversa.,1.0
retrates,1.0
"insultar-te,",1.0
repetidament.,1.0
"aquí,",1.0
insultant,2.0
solet.,1.0
https://t.co/5FRwUnMJPr,1.0
Sempre,19.0
aprendre,1.0
"noves,",1.0
#QueremosDiálogo,1.0
https://t.co/KHZeCVXj1G,1.0
festa,9.0
privats.,1.0
se’n,3.0
beneficïi.,1.0
mitjans,12.0
"subvencionats,",1.0
#2añosmunicipalistas,1.0
https://t.co/zULY8RpgqM,1.0
incògnita,1.0
pressupost.,1.0
propaganda,6.0
"colauers,",1.0
incompetents,1.0
revisi,1.0
conversa,4.0
insultat.,1.0
protestes,1.0
veïnals,1.0
atac.,1.0
plau,5.0
"estar,",1.0
interés,1.0
insultar.,2.0
pila.,1.0
"cierto,",2.0
brillante,2.0
plan.,1.0
concejal,1.0
vivienda,2.0
reconociendo,1.0
incumplirán,1.0
👏🏼👏🏼,1.0
https://t.co/oVHWpiOJxc,1.0
Teniu,3.0
benvinguda,3.0
manifestacions,4.0
feixistes.,2.0
https://t.co/jpb2kCt0DF,1.0
confons,2.0
reclamar,12.0
millores,1.0
insostenible.,1.0
miserable,11.0
desviar,3.0
l’atenció,4.0
degrada.,1.0
@marisedes,12.0
Total,1.0
rebatre,2.0
deia.,1.0
Alhora,1.0
l’esperem,1.0
caretes.,1.0
l’empatia.,1.0
@DavidBulta,4.0
@FraJeremies,4.0
proves,3.0
difames.,2.0
proves.,1.0
@GuillemTM,1.0
damunt,2.0
"32,",1.0
Cagadet,1.0
actes.,1.0
canvi...,2.0
votaràs,1.0
unionista,8.0
vulguis.,1.0
l’independentisme.,6.0
personalment,1.0
poc.,2.0
comentaris,8.0
"Tardà,",3.0
moolts,1.0
encertats.,2.0
coneixen,1.0
saben,10.0
lluitat,2.0
Cornellà,6.0
Llobregat,3.0
"(27,81%",1.0
d’indepes),1.0
dubten,1.0
patriotisme.,1.0
@pir_marc,1.0
d'usos,1.0
Antoni,8.0
@GemmaSalaBonet,1.0
@pilarcarracelas,17.0
50%,15.0
català,34.0
Potser.,1.0
desmenteixen.,1.0
Segueixi,1.0
camí,24.0
brega,2.0
equivocat.,1.0
dedico,5.0
malfiar,1.0
arribem,5.0
port.,1.0
"27S,",1.0
baixa,5.0
finals.,1.0
"l’únic,",1.0
demostra,18.0
apuntant,1.0
"tinguessiu,",1.0
pateixi,1.0
constrenyiment,1.0
trols,3.0
mentit,3.0
dient-ho,1.0
sabia.,1.0
perspectiva.,1.0
@VictorGasion,1.0
espero.,1.0
estil,1.0
entèn,2.0
centrar-se,2.0
front,7.0
internacional.,2.0
"vist,",1.0
"Reagrupament,",1.0
Solidaritat...,1.0
Fer-nos,2.0
autocomplaents.,1.0
L’independentisme,6.0
comuna,1.0
"tacticismes,",1.0
atomització.,1.0
Renunciar,1.0
control,9.0
"suïcidi,",1.0
Romania,1.0
(al,1.0
2017),1.0
destriar,1.0
"trolls,",1.0
autocrítics,1.0
aparell,1.0
@JuntsxCAT.,2.0
càlcul,1.0
serveixi,7.0
cinc,20.0
preguntat,9.0
elles,2.0
mateixos/es,1.0
"aquesta,",3.0
empresonats,7.0
honora.,1.0
legitimitats,1.0
suïcidi.,1.0
Començant,1.0
"27O,",1.0
voldria,7.0
menys.,1.0
diferenciar,1.0
veure’s,1.0
capaç,9.0
"estratègia,",2.0
"l’exili,",3.0
covardia.,1.0
necessites,5.0
efectiu,3.0
mani,7.0
"mossos,",1.0
"funcionaris,",1.0
extc.,1.0
perpetua,1.0
envia,7.0
s’hagués,2.0
defensaria.,1.0
tornant,1.0
simbòliques,1.0
valents.,1.0
Acatar,1.0
"3O,",1.0
CDR,11.0
control.,1.0
Estic,20.0
d’acord.,2.0
s’atreveixi,1.0
mirem,3.0
avui),1.0
cor?,1.0
empresonada,2.0
l’exili,6.0
veure’s-hi,1.0
"cor,",1.0
jugat.,1.0
servia.,1.0
suïcidi,2.0
ficar,1.0
parlament,4.0
1O,4.0
"fer,",3.0
ser-hi...,1.0
cdr,1.0
encapçalada,1.0
Bèlgica,11.0
actuen.,1.0
errors,7.0
marques,1.0
fil,7.0
cometre,3.0
s’investeixi,2.0
després.,2.0
s'apunten,1.0
"10.000,",1.0
total.,2.0
@QuicoSalles,7.0
Clar.,1.0
Pels,5.0
bufons,1.0
cuperos,1.0
guais,1.0
funcionar,2.0
l’economia,5.0
l’ordre,5.0
l’amo.,2.0
Provocadora,1.0
definició,2.0
ideològica,1.0
clara.,1.0
captar,3.0
colla,11.0
d'autonomistes!,1.0
"Dimissio,",1.0
Dimissio!,1.0
defensava,2.0
"d'octubre,",4.0
xicot,1.0
https://t.co/dKiqGqrFwT,1.0
Buch!,2.0
#BuchDimissio,5.0
passarem,2.0
acosteu,1.0
Aturada,2.0
pais,1.0
l'esteu,1.0
deixant,3.0
Vanguardia,4.0
suplent,1.0
sindicatura?,1.0
https://t.co/fyIdWBGUhJ,1.0
Josep?,1.0
carregant,3.0
https://t.co/rk4Is0QV0E,1.0
barco,1.0
personificant,1.0
"persona,",6.0
l'acció,3.0
home.,3.0
Tota,9.0
"moviment,",5.0
acció.,1.0
"afavoreix,",1.0
l'estratègia,1.0
dona.,7.0
queixes,1.0
reps,2.0
Caixa,4.0
mitjà),1.0
@p_solsona_b,1.0
"T16,",3.0
Marina...,1.0
"començar,",1.0
''via,1.0
escocesa'',1.0
https://t.co/zvjQUs41Jw,1.0
Bufff!!,1.0
Se'l,1.0
"llaut�,",1.0
Quico,1.0
prou!,2.0
500,17.0
#JugadaMestra,4.0
retòrica,4.0
matarà.,2.0
d'aquestes,3.0
maques,3.0
"èpiques,",2.0
demanaràs,2.0
signi,2.0
decrets,5.0
d'implementació,1.0
Aquells,2.0
atrevir,2.0
signar.,1.0
"cola,",2.0
costa.,1.0
modificat,1.0
l'acord.,2.0
Miserables,2.0
menciones.,1.0
@MauriciPm,1.0
pretens,2.0
norma,3.0
general,11.0
concret,2.0
Tingues,1.0
tonteries.,2.0
"

https://t.co/GCPFFvUpfl",1.0
@NatxoMedina,1.0
efectes,3.0
"@bcnencomu,",4.0
anima,2.0
possibilitats:,1.0
idiota,1.0
sectari,3.0
partidistes...,1.0
tinguis,9.0
indignat,4.0
lluitant,5.0
company!,3.0
KRLS,19.0
màxim,15.0
exponent,1.0
tribalisme!,1.0
baixar,3.0
pantalons,7.0
publicar,5.0
marxar!,1.0
Da,2.0
"Silva,",1.0
blanquejar,4.0
partit!,2.0
Silva,2.0
blanquejant,1.0
Baseu,1.0
dissimular,5.0
Prou!,3.0
@marinageli,3.0
pessetera.,1.0
@PabloHasel,4.0
combatut,1.0
lliçonetes.,1.0
@Erak02,2.0
Teniu?,1.0
Enric.,2.0
dediqui,4.0
processos,1.0
interns,5.0
primàries.Tu,1.0
fart,2.0
Guarda,2.0
expliques,2.0
Demòcrates.,5.0
https://t.co/2tKumj2q2R,1.0
tuyo,1.0
pablo,1.0
Vergüenza.,1.0
Solo,5.0
abres,1.0
rajar,2.0
independentismo.,3.0
"sabe,",1.0
conoce,1.0
"pueblo,",1.0
partidario,1.0
ahora,12.0
sobradete.,1.0
Menos,1.0
"leccions,",1.0
topo.,1.0
Y,18.0
violacion,1.0
"violado,",1.0
siguiente?,2.0
comparación,1.0
brot,1.0
acostar-nos,1.0
independencia.,3.0
Aixo,1.0
#21D�,1.0
@JulenBR96,2.0
estaves,2.0
seguint?,1.0
Parlava,1.0
t'escolto,3.0
@bisbatsolsona,4.0
perdent,3.0
temps!!,1.0
passos,5.0
endavant,24.0
voste,1.0
"autonomista,",2.0
autonomista!!!,1.0
crucial,1.0
perfil?,1.0
@1cEGAfP+VQNssv8cGnPvqrEXcgJg2HLZPU36aHplSE=,1.0
Repassa,4.0
https://t.co/hJjOUiJycl,1.0
Nomes,1.0
"parlar,",3.0
@alfonslopeztena,2.0
barruts,1.0
s'alimenten,1.0
carronya..,1.0
"sort,",8.0
enviar,9.0
paperera,2.0
se'ls,1.0
escolta,1.0
@pere_sanro,2.0
Ah,4.0
normes,4.0
partidistes?,1.0
purisme,1.0
normativa,2.0
Graupera?,1.0
"pregunta,",1.0
s’hi,9.0
retirarà,1.0
3?,1.0
"Xavier,",1.0
Multiconsulta.,1.0
matisar,1.0
@CatEnComu,4.0
@Elisendalamany,3.0
actes,12.0
participarà,4.0
M'ho,1.0
aclarir?,2.0
s'aclareixen...,1.0
@eloibadia,5.0
faria,8.0
qui?,3.0
Glòries?,2.0
"article,",3.0
aclareix,1.0
transport,9.0
públic...,1.0
@nazidelasopa,1.0
@MonDiari,5.0
Llàstima,5.0
"representi,",1.0
"aproximadament,",1.0
20%,2.0
PIB,2.0
@marc_guerrero,1.0
@UB,1.0
https://t.co/qk9OwPmHZe,1.0
Boig,1.0
maltractador,1.0
sentia,2.0
etnicista,1.0
repugnant:,1.0
https://t.co/BvtTEF02jh,1.0
@Bernat_Camps,6.0
percentatge?,1.0
objectivament,1.0
número,16.0
absolut,3.0
l'àrea,9.0
metropolitana,1.0
"créixer,",4.0
"Cugat,",1.0
"Sarrià,",2.0
baixar.,1.0
important,18.0
"sumar,",3.0
fa.,6.0
(som,1.0
grandets,2.0
ja).,1.0
d'opcions,1.0
possibles,2.0
més).,1.0
fer-lo,1.0
alcalde.,2.0
l’antítesi,1.0
d’anar,9.0
"junts,",6.0
Sumar,8.0
legitima,1.0
obvi,1.0
implica.,1.0
operació,6.0
s’extendrà.,1.0
incoherent.,1.0
separats.,1.0
@mcaste54,1.0
Pot,4.0
nomenat,2.0
@uriel_bertran,1.0
https://t.co/4t4uWxYduk,1.0
planyo,1.0
l’administrativa,1.0
càrrec,11.0
adscrit,1.0
@elperiodico_cat,1.0
Ves-te’n,1.0
(alguns,1.0
d’ells,1.0
subvencionats).,1.0
Faràs,1.0
95,3.0
queden?,1.0
@MaristanyPo,1.0
@VinyalsValls,1.0
@jbadia16,1.0
Transparència,1.0
s’escriu,1.0
@JaumeAsens.,1.0
mirant,9.0
mòbil,2.0
parlava,3.0
@JanetSanz.,4.0
resum,3.0
dir!,1.0
https://t.co/Pg54ogrV0C,1.0
.@Jaumeasens,1.0
aceptar,1.0
"lecciones,",1.0
aún,1.0
mejor,4.0
darlas,1.0
después,2.0
esto,9.0
https://t.co/oPbrhEWbai,1.0
@jaumeoliva_,2.0
títol,4.0
"individual,",1.0
quadre,1.0
Crida?,2.0
seccions,3.0
locals,3.0
comarcals?,1.0
@toni_florido,1.0
@JuntsPelSi,8.0
https://t.co/sU3nYh8GaC,1.0
d'estar,10.0
d'ICV,2.0
PSC?,3.0
https://t.co/rSEPGnzzNv,1.0
https://t.co/ZkZ9kk5iTS,1.0
piular,3.0
digereixes,1.0
crítiques.,1.0
Fes-t'ho,1.0
"mirar,",2.0
sigues,2.0
autocrític,1.0
m’han,1.0
sovint,4.0
d’ERF,1.0
febrer,5.0
2018.,7.0
teories,3.0
"ridicules,",1.0
expliquem,3.0
Vaja.,1.0
Bernat,5.0
Tinc,11.0
timeline,2.0
Retuits,1.0
@Gallifantes,6.0
"d’altres,",1.0
xo,2.0
anirem,3.0
enlloc...,1.0
@clarauhls,3.0
D'acord,1.0
T'equivoques,1.0
"totalment,",1.0
pensen,11.0
"mi,",2.0
sincerament.,2.0
faig,4.0
veus,11.0
"l'error,",1.0
digues-m'ho,1.0
UAU!,1.0
Sherlock,1.0
Holmes,1.0
segle,2.0
XXI!,1.0
dormir,6.0
malgrat,17.0
ampliar.,1.0
Disculpa?,1.0
@SuneoBCN,1.0
@GemmaBarcelona7,1.0
@wagensberg,4.0
@OriolAmoros,1.0
Pobre,1.0
colauer,2.0
peneta!,1.0
@AnnaRepCat,2.0
@Pacoescuderoo,1.0
trol,8.0
visc,1.0
Mentir,1.0
tampoc.,4.0
lliçó,7.0
Tabarnia,1.0
indepe?,2.0
"somiant.
2.",1.0
"provant.
3.",1.0
"resultats,",3.0
créixer,8.0
guanyen,5.0
referèndums),1.0
servit,4.0
Psc,2.0
"enganyar,",1.0
pensa.,1.0
"Segon,",1.0
oferir,2.0
deixem-ho,1.0
únic,9.0
objectiu,10.0
instaurar,1.0
partidisme.,4.0
"parlant,",2.0
"manipulada,",1.0
Gemma?,1.0
@JonInarritu,2.0
vascos,1.0
@Pol_cat,2.0
"farà,",1.0
https://t.co/msqh4YWdV5,2.0
.@jaumecollboni,2.0
subordinació.,2.0
cinisme.,2.0
#elclubdelacomedia,2.0
"Llarena,",2.0
autoenganyar-se.,1.0
simples,1.0
‘voler’,2.0
investir.,1.0
empara,2.0
iniciar,7.0
defensa.,1.0
@An__Earthling,1.0
"democràcia,",5.0
escarment,1.0
debats,5.0
dialogant,3.0
comparar,1.0
vista.,1.0
Sempre.,1.0
escrache,1.0
representant,5.0
actitud,3.0
democràtica.,1.0
https://t.co/nEKtgOS187,1.0
"parlamentari,",1.0
tocava,4.0
Mas.,3.0
Nosaltres,11.0
triem,1.0
diputats,47.0
majoritari,4.0
internacionalizi,1.0
forci,1.0
avui.,5.0
podries,4.0
esforçat,1.0
miiica,1.0
https://t.co/Tk2d0AJP6L,1.0
Porra:,1.0
JuntsXCat,1.0
estara,2.0
sera,2.0
l'Anc,1.0
única.,3.0
INTERNACIONALITZACIÓ,1.0
DEL,2.0
PROCÉEES!!!!!,1.0
@ForcadellCarme,21.0
@jordisanchezp,8.0
l'ANC.,2.0
@JordiSanchezp,2.0
n'era,1.0
"crítica,",3.0
repeteixes,1.0
d'erc,1.0
convers.,1.0
"Noia,",2.0
llauto.,1.0
durés,2.0
"expliquem,",1.0
expliquem-ho,1.0
tot.,14.0
@aleixclario,3.0
compri,4.0
"honest,",2.0
sensació,3.0
tenint.,1.0
completa,2.0
"""però",1.0
"lluny"".",1.0
crear,9.0
integrar,1.0
quallar.,1.0
@VickyMoralesblo,1.0
@arnau_sanz,1.0
"sincerament,",1.0
inventar-se,1.0
personatges,2.0
"reals,",1.0
família,3.0
quals,1.0
viva..,1.0
lleig!,1.0
@mariadolorsa,2.0
companyes,10.0
cupaires,1.0
Badalona?,1.0
preu?,2.0
Hipotecant,1.0
privat?,1.0
@AnnaFrancesF,1.0
llegim,1.0
"xarxa,",4.0
Anna!,1.0
Encantada!,1.0
@EnricJuliana,2.0
dinamitador.,1.0
escarnises,1.0
diàriament,2.0
"Rufián,",1.0
lloes,1.0
Tardà.,4.0
"opinió,",4.0
senzillament,1.0
jugues,1.0
desestabilitzar.,1.0
HOOLIGAN,1.0
@danieltorrelles,4.0
@JCoscubielo,2.0
imbècils.,3.0
@amargant_olga,2.0
27mil,1.0
"inscrits,",1.0
meitat.,1.0
pujar,3.0
"carro,",1.0
dd,2.0
votar.,3.0
"total,",6.0
2%,4.0
estúpid,1.0
alliberar,3.0
27.000,2.0
d'inscrits,1.0
@lmombiela,2.0
modus,1.0
operandi,2.0
"habitual,",1.0
"tothom,",2.0
centrifugar,1.0
posin,2.0
"solució,",3.0
asseguin,1.0
@oskarh71,1.0
@krispinbonbin,1.0
infraestructura,2.0
fonamental,4.0
Maidan,1.0
doncs?,3.0
Coi,1.0
recursos,7.0
CNI!,2.0
descanseu,1.0
equip,4.0
"frikis,",1.0
(ni,3.0
sense),1.0
xifres,6.0
interessa.,1.0
"180M€,",1.0
interconnexió,1.0
Tramvia?,2.0
https://t.co/pWg4HF3fI5,1.0
díga’m,1.0
seràs,4.0
vindré,1.0
acompanyar-te.,1.0
eh!,2.0
Oooh,1.0
hiperventilat,1.0
sofà...,1.0
saber.,2.0
t'oblides,1.0
desconeixement,2.0
passivitat,1.0
"municipal,els",1.0
xiular,1.0
concentració.,5.0
@MarcGironesC,1.0
@giner_joan,1.0
@enjordinavarro,1.0
@elcamifapujada,1.0
Privat,1.0
2032.,12.0
@ercbcn,2.0
propera,2.0
fatal,1.0
"cínica,",1.0
juntament,2.0
Ciutadans?,1.0
https://t.co/Af7CclPt0s,1.0
visceral,1.0
aturat,3.0
representeu!,1.0
hàbil,2.0
t'imaginava,1.0
justifiquen,2.0
@Franroro1,1.0
pancarta,7.0
JERC,3.0
Mataró.,1.0
@eduard_forner,1.0
@LoPutoIndepe,1.0
@nytimes,1.0
vetar,1.0
"desmentit,",1.0
informat,2.0
mica.,4.0
Bàsicament,1.0
vetat,7.0
formal,2.0
moment.,6.0
Diguem,1.0
jovent,1.0
gaire...,1.0
"gràcies,",1.0
ara.,6.0
desmarcar-se'n.,1.0
atomitzar,1.0
l'independentisme?,1.0
pintura,1.0
@DRAGUL1982,1.0
"avui,",5.0
company,11.0
@lauraaranv,4.0
"nomenat,",1.0
preguntar,6.0
JxC,4.0
@miquelsamper,1.0
llista?,1.0
Pdecat?,1.0
X,1.0
Terrassa?,1.0
aclareu,1.0
disputes,1.0
internes,3.0
direu,1.0
bola,3.0
cristall,2.0
focalitzem,1.0
postureo,2.0
"twitter,",1.0
https://t.co/r5pGDK6fI4,1.0
desautoritzen,1.0
constantment.,1.0
saps!,1.0
@ferranbel,1.0
cosa.,4.0
llit,2.0
n'adoneu.,1.0
Desperteu!!,1.0
@unaltredelleida,1.0
"d'Europa,",1.0
qüestioni,1.0
n'hem,1.0
culpant-nos,1.0
patriòtic.,1.0
empresonats/es.,1.0
"ei,",2.0
Diuen,5.0
ja.,4.0
encertadament,1.0
seure,1.0
neegociar.,1.0
nosaltres.,3.0
#JuntsxCAT,1.0
PDCat,4.0
"CDC,",3.0
@DavidBonvehi,1.0
https://t.co/0uL87VFY49,1.0
erets,1.0
lloguer?,1.0
"Míriam,",1.0
fons,6.0
volto?,1.0
temps?,1.0
rentat,1.0
cara.,4.0
"tard,",3.0
11:00h,1.0
Lourdes,2.0
"Ciuró,",1.0
companya,2.0
"teva,",3.0
faristol,2.0
no?https://t.co/tqrqPf5lS0,1.0
@blancAnima,2.0
"Curiós,",2.0
enquestes.,2.0
"acabat,",1.0
t'explico...,1.0
fastigós,2.0
@mvillanuevagal,1.0
opinar,1.0
"@DianaCoromines,",1.0
amiga,2.0
germana,5.0
@nicolastomas,3.0
toques,1.0
"tio...
https://t.co/GCPFFvUpfl",1.0
@JoanTarda.,1.0
Ferms!,1.0
@jordibarbeta,1.0
sumis,1.0
transversalitat,3.0
Endavant!!,1.0
Fora,3.0
intoxiqueu...,1.0
final?,1.0
conjunta,4.0
sobrerepresentació,1.0
@totesmoutv3?,1.0
d’anàlisi,1.0
"Primàries,",3.0
Déu...,1.0
deixis,2.0
malvaratin,1.0
relat...,1.0
dissimulat,1.0
presentan-te,1.0
"tertúlies,",1.0
324,2.0
Ràdio,5.0
vivies,1.0
agafada,1.0
mamella,2.0
"pública,",1.0
noia!,1.0
Dedéu,2.0
migdia,3.0
@peppla,1.0
Heu?,1.0
"renegat,",1.0
estratègia.,2.0
portar,6.0
"cup,",1.0
"l’anc,",1.0
"òmnium,",1.0
"pdcat,",2.0
l’ami.,1.0
Puc,1.0
(tu,1.0
també),2.0
@jordisalvia,1.0
pregunta’t,1.0
"què,",2.0
lògica,1.0
aplastant...,1.0
.@LauraValls1,1.0
penjada,1.0
"i,",16.0
"sovint,",1.0
colegis,1.0
#20D,1.0
#Podem,1.0
https://t.co/Vw17aL41d5,1.0
@eloibadia.,1.0
mata!,1.0
Torra...,1.0
cega,1.0
sectarisme.,2.0
"indepes,",1.0
@MovAntiColau,2.0
@Vcnencomu,1.0
@EspanyaEnComu,1.0
@NoEsPotCat,2.0
@AdriaRal.,2.0
feu!,1.0
@solom_magazine,1.0
L'Iceta,1.0
mola,3.0
mogollon,1.0
vivient,1.0
cuento.,1.0
socialisme,1.0
rampoines,1.0
Duran,1.0
cracks,1.0
#RoviraTV3,33.0
@Nex72599860,3.0
lógica,1.0
420,1.0
"diaris,",1.0
compro,1.0
borro,1.0
llegeixo:,1.0
L'any,3.0
"2014,",1.0
entrevista,13.0
assegurava,3.0
cremar-se,1.0
"final""

https://t.co/UrWL4Nc5c9",1.0
.@JuntsxCAT,1.0
acceptava,1.0
renúncia,4.0
"diputats,",5.0
submissió,2.0
"encoberta,",1.0
tant.,2.0
"segona""",1.0
https://t.co/mQPpUqnIvz,1.0
Veieu,2.0
escalfen,1.0
dits,1.0
escriuen,1.0
bajanada,1.0
saludable,1.0
clima,1.0
tòxic,3.0
MAI,3.0
citen,1.0
desmentits,1.0
"perdó,",1.0
ètica!,1.0
podrías,1.0
inventar,4.0
excusa,4.0
justificar,6.0
/,5.0
tornava,3.0
dedicar,4.0
"""Elogi",1.0
d'Artur,1.0
"Mas""",1.0
columna,2.0
"Vanguardia

https://t.co/xdt4TMBRQt",1.0
"

1⃣",2.0
s'acata,1.0
suspensió,7.0
"diputat
2⃣",1.0
delegaran,1.0
"
3⃣",3.0
diputats.,4.0
"

Per",1.0
bloquejat,6.0
signant?,1.0
7mil,1.0
"seguidors,",4.0
localitzats,1.0
"ciutats,",9.0
Extrany,1.0
"plegat.

I",1.0
favorables,1.0
"JxCAT,",2.0
"Crides,",1.0
anti,3.0
https://t.co/EquhOaDn25,1.0
"@Gallifantes,",2.0
"@RaholaOficial,",1.0
"@DavidGR1714,",2.0
"@RinceWindCat,",1.0
@Portet_Bruguera.,1.0
valoracions!,1.0
"27-S,",1.0
necessitat,7.0
d'investir,2.0
"Mas

https://t.co/45LK3wjSaI",1.0
@AleixMic,1.0
2006,1.0
anunciava,2.0
"motius,",1.0
"""Votaré",1.0
"liberals""",1.0
comparteix,2.0
d'immigració,1.0
"d'esquerres

https://t.co/0ONVECaNaT",1.0
"""suport",1.0
diversos,1.0
quadres,1.0
"d'ERC"",",2.0
individual.,1.0
DUES.,1.0
usuaris.,1.0
difondre,4.0
MENTIDES.,1.0
raonament,1.0
lògic.,1.0
"indults,",1.0
cert!,2.0
d'usuaris,2.0
tòxics.,1.0
@VogelfreiCAT,1.0
https://t.co/oS3Vh9GIpP,1.0
esclatar,1.0
tensió,3.0
suspesos,3.0
Llarena.,2.0
tracte,4.0
recomanen,1.0
únicament,5.0
https://t.co/NgMDcmjohr,1.0
t'enteres,1.0
noia.,2.0
"vida,",8.0
políticament,3.0
(el,1.0
think,1.0
tank,1.0
controlat,2.0
Prenafeta).,1.0
Rufián,4.0
9:45,1.0
"aprox,",1.0
11:00.,1.0
Gaire,1.0
";)
https://t.co/tqrqPf5lS0",1.0
d'última,1.0
dinamitar,1.0
"l'acord,",1.0
desembocar,1.0
legislatura.,1.0
reconduir,1.0
https://t.co/dUNmqBiHHM,1.0
Malgrat,13.0
2012,4.0
mostrar,2.0
"Literalment,",1.0
deia:,1.0
pinça,3.0
"nas,",1.0
"content""

https://t.co/shgm43bizs",1.0
@tincungos,1.0
"l'article,",2.0
allà,8.0
"impostos,",1.0
"llicència,",1.0
cànnabis,1.0
"control,",1.0
buen,2.0
rollo.,1.0
¿Cuánto,1.0
pagan,1.0
haces,3.0
@JuntsxCAT?,1.0
amigo,2.0
"colega,",1.0
esperem,9.0
màgica,1.0
aparició,1.0
estelar,1.0
@AgustiColomines,13.0
rufian,1.0
representat,3.0
"diu,",3.0
3%?,1.0
opines,1.0
@MartaPascal?,3.0
https://t.co/jE43EriRYa,1.0
atacaves,1.0
detenció,8.0
Reñé.,1.0
amagar,3.0
hores,25.0
baixes.,1.0
tens!,1.0
fot,7.0
immersió!!,1.0
vulgueu.,1.0
venedors,2.0
"Cris,",3.0
ploreu,1.0
Por,14.0
3%,7.0
"jutge,",2.0
Aprofites,1.0
cualsevol,2.0
@joanjorquera,1.0
@MartaPascal.,1.0
raó?,1.0
Quien,1.0
vió,1.0
quien,1.0
"ve,",2.0
Cris.,2.0
"partidismo,",1.0
exagerado,1.0
crees,9.0
caso,6.0
100%?,1.0
usar,5.0
posición,2.0
hacer,4.0
"generalización,",1.0
le,27.0
indepedentismo.,1.0
"Colomines,",4.0
"tiu,",1.0
proces.,1.0
creuret,1.0
moralment,3.0
superior,1.0
"lliçoncs,",1.0
fots,1.0
brot.,1.0
Las,4.0
únicas,1.0
cuentas,4.0
conozco,1.0
Bárcenas.,1.0
Vuestros,1.0
socios,1.0
unos,8.0
años,12.0
"doncs,",5.0
CDC?,1.0
gaire.,1.0
potenciar,2.0
miserable.,3.0
Insinuar,1.0
rendició,4.0
moviment.,2.0
indigna!,1.0
l’ofesa,1.0
"sincers,",1.0
quatre...complicat.,1.0
txa,3.0
ballar,1.0
@AgustiColomines.,1.0
destruir,3.0
Cris,2.0
regim,1.0
"Claro,",3.0
"claro,",1.0
tienes,9.0
partido,8.0
político,2.0
https://t.co/KjjEvPlNdj,1.0
https://t.co/w8Qfb2gjjt,1.0
incapacitat,7.0
"JxCAT/PDeCAT/Crida,",1.0
faràs,3.0
@aleixrenye,2.0
